plant_species;family;number_herb;number_herb_leaf;AOO;mean_N_per_LDM;EIV-N;EIV-T;EIV-L;plant_height;Woodiness
Viscum album;Santalaceae;28;12;3418.0733333333333;NA;4.55326219783823;4.71751154528863;6.8883834380671;0.5;Woody
Vitis vinifera;Vitaceae;208;102;86.20333333333333;25.665658126783804;6.30423596059365;6.01128358986364;6.20008732335342;18.001028718392543;Woody
Wahlenbergia hederacea;Campanulaceae;1;1;21.35;NA;2.79509903558078;4.80938626830531;6.03567041893734;0.07663094323935532;Non-Woody
Willemetia stipitata;Asteraceae;3;3;468.28;NA;4.36888776645622;2.19256557670794;8.10026345460635;0.13388659001643388;Non-Woody
Xanthium strumarium;Asteraceae;16;12;110.58333333333331;26.43539535380365;7.1759292809749935;6.496429276140963;8.2983611534905;0.7757076967926815;Non-Woody
Zannichellia palustris;Potamogetonaceae;2;0;1663.93;NA;7.52998614323384;4.56516540327627;6.1650343321948204;0.4;Non-Woody
Zostera marina;Zosteraceae;1;0;266.5;NA;6.35562061839114;4.79284272602094;6.11455112914935;NA;Non-Woody
Zostera noltii;Zosteraceae;2;0;162.98666666666668;NA;5.6271285551288;4.59154317391388;7.20029156523929;NA;Non-Woody
Achillea millefolium subsp. millefolium;Asteraceae;1;1;NA;NA;5.4824503944146095;3.8629361943738343;7.203888541868549;0.5133892148315048;NA
Clinopodium alpinum;Lamiaceae;9;5;209.38;17.20873902389476;2.57612961219408;3.08355584339797;8.45281480723383;0.11442346291598383;Non-Woody
Clinopodium acinos;Lamiaceae;19;16;3202.116666666667;7.2;1.53858097291065;4.65550760511008;8.67685409706583;0.21771254021606884;Non-Woody
Alpagrostis alpina;Poaceae;3;2;NA;NA;3.68752180246494;0.948820418075406;8.50157356389612;NA;NA
Malva setigera;Malvaceae;5;3;135.78333333333333;NA;4.08153256933363;6.127323130051;7.69664882905093;NA;NA
Calamagrostis arenaria;Poaceae;62;40;604.7266666666668;NA;5.04999623153801;5.443204206423616;9.13008417446396;NA;NA
Lysimachia arvensis;Primulaceae;17;12;7241.093333333333;NA;6.06401141734348;4.7225990367684;6.66812202241019;NA;NA
Lysimachia foemina;Primulaceae;1;1;897.8166666666666;NA;5.58870462139647;5.15315886328257;7.78217975662266;NA;NA
Lysimachia minima;Primulaceae;1;1;390.00666666666666;NA;3.10228491456484;4.68897129776147;7.95106902678749;NA;NA
Anemonoides baldensis;Ranunculaceae;1;1;NA;NA;1.58831489524901;0.808187661613747;7.91811204869709;NA;NA
Anemonoides nemorosa;Ranunculaceae;32;21;10613.186666666666;NA;5.02950796281889;4.00797321301521;4.28430700266297;NA;NA
Anemonoides ranunculoides;Ranunculaceae;14;11;3271.4366666666665;NA;7.54451211861197;4.27192663696892;3.53088567649549;NA;NA
Anemonoides sylvestris;Ranunculaceae;11;10;647.2766666666666;NA;3.33878548946892;4.78436760166657;6.70503005948163;NA;NA
Ostericum palustre;Apiaceae;5;5;28.78;NA;6.6783496170524;4.0512493456748;6.67164501812452;0.7651724731089556;NA
Cota austriaca;Asteraceae;6;3;115.72333333333334;NA;5.3151869504125004;5.43455980292909;7.8280451933904;0.3914867641168864;Non-Woody
Cota tinctoria;Asteraceae;58;20;2753.75;19.12014016685024;3.98360611289507;4.81946695585521;7.94797558253318;0.4786739858690798;Non-Woody
Alchemilla arvensis;Rosaceae;2;2;5053.566666666667;NA;4.77229541999905;4.68749695747548;6.54785435883195;NA;NA
Arabis pumila;Brassicaceae;2;1;129.96;NA;2.11989483894639;0.918792309349002;9.14618239279197;0.01538065552393698;Non-Woody
Arabis planisiliqua;Brassicaceae;5;4;NA;NA;4.375531594271905;4.92347752369506;6.850219090921745;0.5774001751457727;Non-Woody
Arctous alpina;Ericaceae;8;4;119.04333333333334;NA;NA;NA;NA;0.3;Woody
Armeria maritima subsp. purpurea;Plumbaginaceae;2;1;NA;NA;2.19044653539925;4.95668135953811;7.9776842268139;NA;NA
Artemisia umbelliformis;Asteraceae;7;6;11.35;NA;1.95031616117313;0.655212289383233;9.39466372804062;0.08415560834668993;Non-Woody
Cynanchica pyrenaica subsp. cynanchica;Rubiaceae;23;14;1857.6433333333337;NA;2.8938779903433;4.97655547264385;7.54934709401186;NA;NA
Cynanchica neilreichii;Rubiaceae;1;0;NA;NA;2.5333025009942;0.831168836105704;7.62544469541229;NA;NA
Atriplex prostrata subsp. calotheca;Amaranthaceae;24;16;NA;NA;8.14869244617447;4.34341405503555;9.19805660692405;NA;NA
Atriplex nudicaulis;Amaranthaceae;1;1;NA;NA;6.53458356249776;NA;9.53449544399212;NA;Non-Woody
Barbarea vulgaris subsp. arcuata;Brassicaceae;6;3;NA;NA;5.93578151682652;4.84457437540239;7.56727462275636;NA;NA
Mutarda nigra;Brassicaceae;27;16;580.5033333333333;NA;7.08994578170691;5.58615898225139;8.05913430818921;NA;NA
Bryonia cretica subsp. dioica;Cucurbitaceae;16;10;2311.2933333333335;NA;6.88681453903614;4.97345823486279;7.32311885606397;NA;NA
Aegonychon purpurocaeruleum;Boraginaceae;24;14;592.5666666666667;NA;3.73761917283455;5.55069471561496;5.05267887134201;NA;NA
Calamagrostis purpurea;Poaceae;14;13;NA;35.050000000000004;4.107750825135049;2.17700615212975;6.67560161903689;1.8439088914585775;Non-Woody
Clinopodium menthifolium;Lamiaceae;9;7;NA;NA;3.93987067077564;4.95594816897902;6.11691276566684;0.648074069840786;Non-Woody
Clinopodium nepeta;Lamiaceae;34;25;210.16666666666663;25.349152420021596;4.12748241212221;5.46778936466171;6.78390427008943;0.24158916991996127;NA
Cardamine bellidifolia subsp. alpina;Brassicaceae;4;2;18.039999999999996;NA;3.20072620777804;0.0404029640428669;7.41279919282761;NA;NA
Cardamine pratensis subsp. paludosa;Brassicaceae;1;0;NA;NA;4.8126776074599;4.26466129275667;5.34244341563999;NA;NA
Carex oederi var. oederi;Cyperaceae;3;1;NA;NA;2.53764185334716;3.93580776579101;7.9157110368641;NA;NA
Carex ornithopoda subsp. ornithopodioides;Cyperaceae;3;2;NA;NA;NA;NA;NA;NA;NA
Carex magellanica subsp. irrigua;Cyperaceae;4;1;14.493333333333334;NA;1.70668934139053;2.13135431280288;7.68498230999709;NA;NA
Trocdaris verticillata;Apiaceae;7;3;NA;NA;2.97947238121534;4.97060458569276;7.23642127375527;NA;NA
Centaurea jacea subsp. angustifolia;Asteraceae;12;8;NA;NA;3.14487274095956;4.74643425313444;7.44828471518418;NA;NA
Centaurea phrygia subsp. pseudophrygia;Asteraceae;24;13;NA;NA;4.65340720269296;3.49955685447023;6.96081315171201;NA;NA
Centaurea varnensis;Asteraceae;1;1;NA;NA;NA;5.7552865825384;NA;NA;Non-Woody
Dichodon cerastoides;Caryophyllaceae;3;3;49.36000000000001;NA;4.62294692126552;0.698443281125952;8.14942052712096;NA;NA
Dichodon viscidum;Caryophyllaceae;2;1;104.53000000000002;NA;4.80988321412311;4.90964926614326;7.83034604880667;NA;NA
Chenopodium album var. album;Amaranthaceae;3;3;NA;NA;7.33414935198675;5.126332478606585;6.904119056370915;NA;NA
Blitum bonus-henricus;Amaranthaceae;20;18;3135.9366666666665;52.338013900032536;9.27445191109691;3.5743383851413;7.64909164521343;0.43558771746928626;NA
Oxybasis glauca;Amaranthaceae;18;12;2648.4133333333334;31.45926063255047;9.06287445793861;4.64471462575991;8.07802383663276;0.37953349739772585;NA
Chenopodiastrum hybridum;Amaranthaceae;24;18;2498.23;NA;8.22042382109549;4.51457300412899;7.11799641424247;0.7281901198428824;NA
Chenopodiastrum murale;Amaranthaceae;18;16;262.39666666666665;NA;9.14217549929878;5.63414941126464;8.0599229311168;0.5935807339403779;NA
Lipandra polysperma;Amaranthaceae;17;11;6226.796666666666;26.37619002054694;8.27927558235718;4.44199677311995;6.77465414221335;0.44860463436636616;NA
Oxybasis chenopodioides;Amaranthaceae;1;1;NA;NA;8.26572358712459;4.85909287695056;8.61736268774552;0.3872983346207417;NA
Oxybasis rubra;Amaranthaceae;12;10;3390.723333333334;NA;8.93271301430353;4.31954219356644;8.03785709535156;0.5425826830234938;NA
Oxybasis urbica;Amaranthaceae;9;8;69.92666666666666;NA;7.9696681458104;5.2324106392407;7.68378905548087;0.5848035476425733;NA
Tolpis staticifolia;Asteraceae;7;4;182.53666666666663;23.68;2.14301629704909;3.10102896115141;8.99101890090449;0.13259641315159595;Non-Woody
Lophiolepis eriophora;Asteraceae;42;21;1049.8100000000002;NA;5.68037231056025;3.73624171632204;8.22556289668992;NA;NA
Dactylorhiza viridis;Orchidaceae;1;1;366.4166666666667;NA;2.68406365604727;2.92693843468414;7.39558492205046;0.17533069411223692;Non-Woody
Delphinium consolida;Ranunculaceae;36;7;2603.17;NA;5.15527874364811;5.2972911148533;6.84679270598116;0.4053600464421103;NA
Crocus vernus;Iridaceae;5;2;177.88666666666666;NA;5.26450366242855;2.4213247992823748;7.070913056803345;0.08107200928842206;Non-Woody
Dactylis glomerata subsp. lobata;Poaceae;11;11;NA;NA;5.38682960075939;4.42048309577483;4.59240132649096;NA;NA
Dactylorhiza maculata subsp. fuchsii;Orchidaceae;2;1;NA;NA;3.0178228935126525;3.301436450470588;5.9361508549653275;NA;NA
Dactylorhiza majalis subsp. lapponica;Orchidaceae;1;1;NA;NA;2.57374291798392;3.156147234441295;7.7353018649882355;NA;NA
Dactylorhiza majalis subsp. praetermissa;Orchidaceae;1;1;NA;NA;2.13704077309876;3.59619541711829;8.91622014298576;NA;NA
Avenella flexuosa;Poaceae;110;85;10635.733333333332;NA;2.6499251738061;3.68802862432559;5.29740510846987;NA;NA
Lotus germanicus;Fabaceae;30;19;40.17666666666667;NA;2.81533626927443;5.24044898066202;7.40878046454821;0.25717603983775206;NA
Dryopteris affinis subsp. borreri;Polypodiaceae;2;2;NA;NA;4.68679235283994;3.25809010560217;2.51220897654806;NA;NA
Thinopyrum acutum;Poaceae;17;9;423.8333333333333;NA;6.39040587041592;5.18581814390316;8.95521684691406;NA;NA
Elymus pungens subsp. campestris;Poaceae;4;4;29.486666666666665;NA;5.81654927503958;5.51285444057732;8.39231909281612;NA;NA
Thinopyrum intermedium subsp. intermedium;Poaceae;10;4;41.78666666666667;NA;4.03038386609486;5.35342575395935;7.83980998481628;NA;NA
Thinopyrum junceiforme;Poaceae;12;9;NA;NA;7.02449980891415;4.6441978397894;9.43187400192181;NA;NA
Empetrum nigrum subsp. nigrum;Ericaceae;3;2;NA;NA;2.39045053623582;1.85650126742947;8.17839996584301;1.2;NA
Epilobium tetragonum subsp. lamyi;Onagraceae;6;4;NA;NA;6.08526914768433;4.43593490156733;6.47751934325847;0.493242414866094;NA
Erigeron acris subsp. angulosus;Asteraceae;2;1;NA;NA;2.5333025009942;2.37252935572184;9.54195402782364;NA;NA
Lolium arundinaceum;Poaceae;59;39;6910.653333333333;18.170202255341025;5.26621076763372;4.34726435270329;7.82182851642857;NA;NA
Lolium giganteum;Poaceae;33;25;9488.173333333334;29.620178239186306;6.36981584930332;4.24731658361653;3.7054843388498;1.147277062487008;NA
Festuca trachyphylla;Poaceae;8;8;NA;NA;2.50533781099083;4.41918327092092;7.85878921333801;0.2545729895021831;Non-Woody
Festuca beckeri;Poaceae;3;2;NA;NA;2.41532858572232;4.3264157487279;8.030402773046054;0.18708286933869708;Non-Woody
Festuca airoides;Poaceae;4;3;NA;NA;1.01134474240536;1.15780617310608;8.73400330100697;0.2726178336838573;Non-Woody
Lolium pratense;Poaceae;92;58;11344.973333333332;21.512056284168313;5.9852856094499;3.83402675226109;7.71627165676786;0.22810858978747592;NA
Festuca violacea subsp. violacea;Poaceae;1;1;NA;NA;3.75960400706225;1.286729665242085;8.122321812383586;NA;NA
Ranunculus ficaria subsp. calthifolius;Ranunculaceae;1;1;NA;NA;6.64450495295145;5.16708000854085;4.88638068889595;NA;NA
Ranunculus ficaria;Ranunculaceae;30;24;10114.7;NA;7.36875084335422;4.10677753133137;4.35697171164871;NA;NA
Logfia gallica;Asteraceae;6;2;NA;NA;2.59950458166672;6.07883917536106;8.81195020556072;NA;NA
Logfia minima;Asteraceae;5;2;3017.31;NA;1.66303224306858;4.60352590816617;8.80815325295298;NA;Non-Woody
Lamium galeobdolon subsp. montanum;Lamiaceae;3;2;NA;NA;6.40883244767441;3.73824835958655;2.20633327197173;NA;NA
Galium verum subsp. wirtgenii;Rubiaceae;1;1;NA;NA;3.33555905902202;5.09831226041408;7.10871303310146;NA;NA
Lysimachia maritima;Primulaceae;6;4;838.32;NA;5.15228494183879;4.28823642145441;7.18994555356175;NA;Non-Woody
Omalotheca norvegica;Asteraceae;3;3;92.58666666666666;NA;4.29482159270238;1.8298736892215;6.65551373384169;NA;Non-Woody
Omalotheca supina;Asteraceae;2;1;68.12333333333333;NA;3.45921645407391;1.18523944888136;7.6180470725519;NA;Non-Woody
Omalotheca sylvatica;Asteraceae;11;5;4459.080000000001;NA;5.1930960252873;3.75660428758621;6.68475915359195;NA;NA
Psammophiliella muralis;Caryophyllaceae;6;5;801.5433333333334;NA;2.89384141137911;4.59805357503572;8.04385364039726;NA;NA
Helianthemum oelandicum subsp. alpestre;Cistaceae;7;6;110.27;NA;1.97880839110629;1.38051572401075;9.48841440209898;NA;NA
Pseudognaphalium luteoalbum;Asteraceae;16;13;189.6866666666667;NA;3.59712808774183;5.03097161399159;7.59340673695616;NA;NA
Helictochloa pratensis;Poaceae;19;17;2807.296666666667;NA;2.11184146935021;4.4125546441268;7.14301046746212;0.8;NA
Avenula pubescens;Poaceae;38;31;6065.299999999999;NA;3.710863056502985;3.27170318244354;6.542368041890709;NA;NA
Helictochloa versicolor;Poaceae;5;5;38.20333333333334;NA;2.2285192152317;1.18083840211886;8.61169745171327;NA;NA
Hieracium piliferum subsp. glanduliferum;Asteraceae;1;1;NA;NA;1.73321001656537;0.0196813140036727;9.61185654720263;NA;NA
Pilosella acutifolia;Asteraceae;1;1;NA;NA;2.870892395150713;3.2229517860011265;7.929287469572976;NA;NA
Pilosella glacialis;Asteraceae;2;2;NA;NA;1.53454268670636;0.449356274344584;8.7429480498546;NA;Non-Woody
Pilosella aurantiaca;Asteraceae;18;11;NA;NA;2.81299803599064;2.4302465356649;7.8731321345457;0.2706087444621553;Non-Woody
Pilosella auriculoides;Asteraceae;1;1;NA;NA;2.12165706143616;5.30441114227325;7.96628223154998;0.7;Non-Woody
Pilosella bauhini;Asteraceae;6;3;NA;NA;2.66534722659503;4.97291646937448;8.27939919851201;NA;NA
Pilosella caespitosa;Asteraceae;8;4;NA;NA;3.54486877700737;3.83000362947656;7.18804314064408;0.2162960177094266;Non-Woody
Pilosella calodon;Asteraceae;1;1;NA;NA;1.57241065676535;5.72361482214285;9.40012164807129;0.8;Non-Woody
Pilosella cymosa;Asteraceae;13;11;NA;NA;2.88976888475779;4.58097133798273;7.21354435111203;0.8;Non-Woody
Pilosella densiflora;Asteraceae;1;1;NA;NA;2.62296725129917;4.72776885909606;7.90472081142428;0.8;Non-Woody
Pilosella dubia;Asteraceae;1;1;NA;NA;NA;NA;NA;0.4;NA
Pilosella echioides;Asteraceae;6;3;NA;NA;1.07289414398145;4.94118930560151;7.95801529235847;0.407162642489236;Non-Woody
Pilosella flagellaris;Asteraceae;4;3;NA;NA;3.83301470478782;3.87086108376611;8.44479269489836;0.3;Non-Woody
Pilosella floribunda;Asteraceae;2;2;NA;NA;3.18684645090761;3.6554806001346;7.87626167062336;0.20606426499042788;Non-Woody
Pilosella hoppeana;Asteraceae;3;1;NA;NA;2.57010819081315;3.40301437155493;7.81611868590647;NA;NA
Pilosella lactucella;Asteraceae;10;5;NA;NA;2.43955726018546;3.53741886638824;7.73215034567307;0.0389633753375516;Non-Woody
Pilosella macranthela;Asteraceae;1;1;NA;NA;NA;NA;NA;NA;NA
Pilosella peleteriana;Asteraceae;2;2;NA;NA;1.85194829285069;4.62708414435035;7.80332298636185;0.11052094495921158;Non-Woody
Pilosella officinarum;Asteraceae;118;65;NA;17.310678202258927;2.22449736628531;3.89720953474393;7.5793031884189;0.02941530223411341;Non-Woody
Pilosella piloselloides;Asteraceae;16;10;NA;NA;2.81957167563855;4.64785959952385;8.00949163590071;0.09106005756655151;Non-Woody
Pilosella × rubra;Asteraceae;3;3;NA;NA;NA;4.0416299177516;NA;NA;NA
Pilosella visianii;Asteraceae;4;3;NA;NA;1.48360583491595;5.0630194336793;8.80856266385163;0.5;Non-Woody
Pilosella ziziana;Asteraceae;2;2;NA;NA;2.5333025009942;4.93320380585947;7.62544469541229;0.8;Non-Woody
Anthoxanthum australe;Poaceae;4;4;30.326666666666664;NA;5.32166364475191;4.61213594263498;5.86484242998705;NA;NA
Anthoxanthum nitens;Poaceae;20;12;358.7;NA;5.32166364475191;2.81618125684663;5.86484242998705;NA;NA
Hylotelephium telephium subsp. telephium;Crassulaceae;1;1;NA;NA;3.29171950537817;3.31650769154433;7.54530163984936;NA;NA
Hypericum maculatum subsp. obtusiusculum;Hypericaceae;2;2;NA;NA;2.62528801315983;3.48287354257397;7.17334784659997;0.5270864119544019;NA
Monotropa hypopitys;Ericaceae;1;0;1294.2033333333331;NA;2.749478021111145;3.6822833421616847;2.33829031727424;0.28663283766131004;Non-Woody
Pentanema britannica;Asteraceae;34;18;1498.35;NA;4.9299114125986;4.55386722743207;7.56480499914947;NA;NA
Pentanema squarrosum;Asteraceae;45;32;3262.53;NA;3.46223608116325;4.62766962676324;6.26232242904998;NA;NA
Pentanema ensifolium;Asteraceae;13;8;NA;NA;2.64260392055468;5.23368653143961;7.38435130960058;0.2190144617243196;NA
Pentanema germanicum;Asteraceae;7;6;128.39333333333337;NA;3.33332158036942;5.22562884855249;7.39092049997341;0.46260650091827415;NA
Pentanema helveticum;Asteraceae;4;3;NA;NA;6.74725365762739;4.89649309557649;6.64822466644483;0.6060768057083816;NA
Pentanema hirtum;Asteraceae;22;14;350.01;28.2;3.20747052930915;4.8977421455708;6.56117402212481;0.28209212931795963;NA
Pentanema salicinum;Asteraceae;33;18;1873.9833333333331;NA;2.96087702841126;4.29669464070954;7.31822372000482;0.1773956273254313;NA
Juncinella capitata;Juncaceae;3;0;155.45666666666668;NA;2.4468954599962;5.67692519074854;8.05744152231073;NA;NA
Oreojuncus monanthos;Juncaceae;1;1;NA;NA;2.57775766647826;1.25766159313563;9.36789592673103;NA;NA
Oreojuncus trifidus;Juncaceae;4;3;64.03333333333333;NA;1.71230896232924;1.28389855428925;8.53447032651564;NA;NA
Knautia dipsacifolia subsp. dipsacifolia;Caprifoliaceae;4;4;NA;NA;5.53971633723899;3.0323211126448353;4.8806788478202705;NA;NA
Koeleria pyramidata subsp. pyramidata;Poaceae;1;1;NA;NA;2.190773467742207;3.57810911281767;7.43784133852727;NA;NA
Hackelia deflexa;Boraginaceae;2;2;8.6466666666666665;NA;8.0563239746676;2.85517119645752;7.58747609082978;0.6;Non-Woody
Silphiodaucus prutenicus;Apiaceae;7;3;214.42333333333332;NA;2.49277618939601;4.55807037859181;6.39730757610046;0.5192494101851104;NA
Siler montanum;Apiaceae;30;18;91.74333333333334;NA;2.30208181285356;3.66167116207478;6.88888302568021;NA;NA
Chaiturus marrubiastrum;Lamiaceae;3;3;226.02;NA;7.55972226865531;5.11325913302881;6.71655972854007;NA;Non-Woody
Mutellina purpurea;Apiaceae;12;9;206.05666666666664;NA;3.85109487093709;1.18943536566305;7.32118473778151;NA;NA
Neogaya simplex;Apiaceae;3;2;24.186666666666667;NA;1.78310231714624;0.222954392751378;8.9220484477949;NA;NA
Neottia ovata;Orchidaceae;3;3;5461.329999999999;NA;5.73663824088709;3.95278413581975;4.97497889721235;0.26321480259049845;Non-Woody
Gagea serotina;Liliaceae;2;2;11.166666666666666;29.000000000000004;1.49585999724098;0.92271839003403;8.07458653832207;0.06502780210401718;Non-Woody
Silene flos-cuculi;Caryophyllaceae;30;17;11222.793333333331;NA;4.78632263697892;3.87475077372429;7.08378509298616;NA;Non-Woody
Onoclea struthiopteris;Aspleniaceae;16;13;1024.1433333333334;NA;7.23045219790641;3.73741121368775;4.09685082325504;NA;NA
Crataegus germanica;Rosaceae;68;43;258.08;NA;4.78397594310472;5.63991728065762;5.28133468892012;NA;NA
Festuca lachenalii;Poaceae;4;3;NA;NA;1.63586029655769;6.1716028595375;8.69040814355662;NA;NA
Noccaea perfoliata;Brassicaceae;13;8;2267.896666666667;NA;3.1097650346388;4.8079269185162;7.79635878582694;0.13160740129524923;NA
Sabulina austriaca;Caryophyllaceae;3;2;6.506666666666667;NA;1.21601242120679;1.72687806155907;8.95235896988354;0.08944271909999162;NA
Sabulina tenuifolia subsp. tenuifolia;Caryophyllaceae;4;2;223.7;NA;2.98267340133092;5.49042450609225;8.75175283653711;NA;NA
Cherleria sedoides;Caryophyllaceae;1;1;57.93666666666667;NA;0.919661280653018;0.468229353072265;9.11579013683146;0.05656854249492379;NA
Sabulina verna;Caryophyllaceae;8;4;186.53666666666663;18.1;1.34274845457523;2.82080296545475;8.84470487744303;0.02082579072275195;NA
