"taxon_name","n","native_to_europe","wcvp_accepted_id","family","genus"
"Salix myrsinifolia",66,TRUE,2919886,"Salicaceae","Salix"
"Salix myrsinifolia subsp. borealis",3,TRUE,2921703,"Salicaceae","Salix"
"Salix myrsinites",8,TRUE,2919883,"Salicaceae","Salix"
"Salix myrtilloides",7,TRUE,2919877,"Salicaceae","Salix"
"Salix nigra",6,FALSE,2919837,"Salicaceae","Salix"
"Salix nummularia",1,TRUE,2920015,"Salicaceae","Salix"
"Salix pedicellata",7,TRUE,2920551,"Salicaceae","Salix"
"Salix pedicellata subsp. canariensis",12,FALSE,2921707,"Salicaceae","Salix"
"Salix pentandra",89,TRUE,2918128,"Salicaceae","Salix"
"Salix phylicifolia",92,TRUE,2920109,"Salicaceae","Salix"
"Salix polaris",8,TRUE,2920196,"Salicaceae","Salix"
"Salix pseudomedemii",1,FALSE,2920550,"Salicaceae","Salix"
"Salix pulchra",2,TRUE,2920645,"Salicaceae","Salix"
"Salix purpurea",231,TRUE,2920630,"Salicaceae","Salix"
"Salix pyrenaica",2,TRUE,2920654,"Salicaceae","Salix"
"Salix repens",138,TRUE,2920604,"Salicaceae","Salix"
"Salix reticulata",17,TRUE,2920530,"Salicaceae","Salix"
"Salix retusa",17,TRUE,2920162,"Salicaceae","Salix"
"Salix rosmarinifolia",41,TRUE,2920394,"Salicaceae","Salix"
"Salix salviifolia",7,TRUE,2921620,"Salicaceae","Salix"
"Salix schwerinii",2,FALSE,2920477,"Salicaceae","Salix"
"Salix serpillifolia",6,TRUE,2920485,"Salicaceae","Salix"
"Salix silesiaca",16,TRUE,2920408,"Salicaceae","Salix"
"Salix sitchensis",2,FALSE,2920402,"Salicaceae","Salix"
"Salix starkeana",14,TRUE,2919138,"Salicaceae","Salix"
"Salix tetrasperma",1,FALSE,2919524,"Salicaceae","Salix"
"Salix triandra",108,TRUE,2919500,"Salicaceae","Salix"
"Salix udensis",1,FALSE,2919495,"Salicaceae","Salix"
"Salix viminalis",204,TRUE,2918419,"Salicaceae","Salix"
"Salix waldsteiniana",15,TRUE,2917163,"Salicaceae","Salix"
"Salix × fragilis",210,FALSE,2917721,"Salicaceae","Salix"
"Salix × hermaphroditica",1,FALSE,2917701,"Salicaceae","Salix"
"Salix × mollissima",2,TRUE,2919863,"Salicaceae","Salix"
"Salix × pendulina nothof. pendulina",5,FALSE,3265743,"Salicaceae","Salix"
"Salix × pendulina nothof. tristis",12,FALSE,3268450,"Salicaceae","Salix"
"Salix × reichardtii",1,TRUE,2920614,"Salicaceae","Salix"
"Salsola collina",1,TRUE,2481563,"Amaranthaceae","Salsola"
"Salsola divaricata",2,FALSE,2481764,"Amaranthaceae","Salsola"
"Salsola kali",35,TRUE,2481347,"Amaranthaceae","Salsola"
"Salsola melitensis",1,TRUE,2481281,"Amaranthaceae","Salsola"
"Salsola tamamschjanae",1,FALSE,2484177,"Amaranthaceae","Salsola"
"Salsola tragus",7,TRUE,2484161,"Amaranthaceae","Salsola"
"Salsola webbii",3,TRUE,2484208,"Amaranthaceae","Salsola"
"Salvia absconditiflora",4,FALSE,181877,"Lamiaceae","Salvia"
"Salvia aegyptiaca",3,FALSE,181899,"Lamiaceae","Salvia"
"Salvia aethiopis",15,TRUE,181903,"Lamiaceae","Salvia"
"Salvia amplexicaulis",6,TRUE,181958,"Lamiaceae","Salvia"
"Salvia argentea",3,TRUE,182005,"Lamiaceae","Salvia"
"Salvia aucheri",1,FALSE,182042,"Lamiaceae","Salvia"
"Salvia austriaca",5,TRUE,182053,"Lamiaceae","Salvia"
"Salvia barrelieri",1,TRUE,182093,"Lamiaceae","Salvia"
"Salvia cadmica",1,FALSE,182215,"Lamiaceae","Salvia"
"Salvia canariensis",4,FALSE,182249,"Lamiaceae","Salvia"
"Salvia candidissima",1,TRUE,182258,"Lamiaceae","Salvia"
"Salvia clevelandii",1,FALSE,182373,"Lamiaceae","Salvia"
"Salvia coccinea",1,FALSE,182380,"Lamiaceae","Salvia"
"Salvia dorystaechas",1,FALSE,526735,"Lamiaceae","Salvia"
"Salvia dumetorum",6,TRUE,182567,"Lamiaceae","Salvia"
"Salvia euphratica",2,FALSE,182614,"Lamiaceae","Salvia"
"Salvia farinacea",3,FALSE,182630,"Lamiaceae","Salvia"
"Salvia frigida",1,FALSE,182678,"Lamiaceae","Salvia"
"Salvia fruticosa",17,TRUE,182683,"Lamiaceae","Salvia"
"Salvia glutinosa",33,TRUE,182731,"Lamiaceae","Salvia"
"Salvia granatensis",1,TRUE,526687,"Lamiaceae","Salvia"
"Salvia greggii",3,FALSE,182763,"Lamiaceae","Salvia"
"Salvia heldreichiana",2,FALSE,182799,"Lamiaceae","Salvia"
"Salvia hierosolymitana",2,FALSE,182816,"Lamiaceae","Salvia"
"Salvia hypargeia",1,FALSE,182856,"Lamiaceae","Salvia"
"Salvia jaminiana",1,FALSE,182916,"Lamiaceae","Salvia"
"Salvia jordanii",1,TRUE,526749,"Lamiaceae","Salvia"
"Salvia judaica",2,FALSE,182932,"Lamiaceae","Salvia"
"Salvia jurisicii",1,TRUE,182934,"Lamiaceae","Salvia"
"Salvia leucantha",4,FALSE,183035,"Lamiaceae","Salvia"
"Salvia limbata",2,FALSE,183053,"Lamiaceae","Salvia"
"Salvia microstegia",2,FALSE,183205,"Lamiaceae","Salvia"
"Salvia multicaulis",7,FALSE,183253,"Lamiaceae","Salvia"
"Salvia nemorosa",47,TRUE,183282,"Lamiaceae","Salvia"
"Salvia nemorosa subsp. pseudosylvestris",3,TRUE,183286,"Lamiaceae","Salvia"
"Salvia nutans",10,TRUE,183320,"Lamiaceae","Salvia"
"Salvia officinalis",67,TRUE,183353,"Lamiaceae","Salvia"
"Salvia officinalis subsp. lavandulifolia",15,TRUE,376277,"Lamiaceae","Salvia"
"Salvia palaestina",1,FALSE,183415,"Lamiaceae","Salvia"
"Salvia patens",1,FALSE,183449,"Lamiaceae","Salvia"
"Salvia phlomoides",1,TRUE,183490,"Lamiaceae","Salvia"
"Salvia pratensis",106,TRUE,183565,"Lamiaceae","Salvia"
"Salvia purpurea",1,FALSE,183639,"Lamiaceae","Salvia"
"Salvia reflexa",1,FALSE,183679,"Lamiaceae","Salvia"
"Salvia ringens",1,TRUE,183714,"Lamiaceae","Salvia"
"Salvia rosifolia",2,FALSE,183730,"Lamiaceae","Salvia"
"Salvia rosmarinus",92,TRUE,183733,"Lamiaceae","Salvia"
"Salvia scabiosifolia",1,TRUE,183798,"Lamiaceae","Salvia"
"Salvia sclarea",28,TRUE,183819,"Lamiaceae","Salvia"
"Salvia sclareoides",1,TRUE,183820,"Lamiaceae","Salvia"
"Salvia splendens",5,FALSE,183912,"Lamiaceae","Salvia"
"Salvia staminea",3,FALSE,183920,"Lamiaceae","Salvia"
"Salvia suffruticosa",1,FALSE,183953,"Lamiaceae","Salvia"
"Salvia syriaca",5,FALSE,183970,"Lamiaceae","Salvia"
"Salvia tomentosa",4,TRUE,184029,"Lamiaceae","Salvia"
"Salvia transsylvanica",5,TRUE,184039,"Lamiaceae","Salvia"
"Salvia verbascifolia",1,FALSE,184122,"Lamiaceae","Salvia"
"Salvia verbenaca",26,TRUE,184123,"Lamiaceae","Salvia"
"Salvia verticillata",40,TRUE,184133,"Lamiaceae","Salvia"
"Salvia verticillata subsp. amasiaca",5,TRUE,184134,"Lamiaceae","Salvia"
"Salvia virgata",10,TRUE,184143,"Lamiaceae","Salvia"
"Salvia viridis",8,TRUE,184146,"Lamiaceae","Salvia"
"Salvia yangii",3,FALSE,526688,"Lamiaceae","Salvia"
"Salvia × sylvestris",11,TRUE,183961,"Lamiaceae","Salvia"
"Salvinia auriculata",2,FALSE,3145476,"Salviniaceae","Salvinia"
"Salvinia natans",2,TRUE,3145482,"Salviniaceae","Salvinia"
"Sambucus canadensis",1,FALSE,2486578,"Viburnaceae","Sambucus"
"Sambucus ebulus",36,TRUE,2486632,"Viburnaceae","Sambucus"
"Sambucus lanceolata",1,FALSE,2486523,"Viburnaceae","Sambucus"
"Sambucus nigra",77,TRUE,2486519,"Viburnaceae","Sambucus"
"Sambucus palmensis",1,FALSE,2486569,"Viburnaceae","Sambucus"
"Sambucus racemosa",21,TRUE,2486552,"Viburnaceae","Sambucus"
"Sambucus sibirica",1,TRUE,2485197,"Viburnaceae","Sambucus"
"Sambucus × strumpfii",1,TRUE,2605419,"Viburnaceae","Sambucus"
"Samolus valerandi",3,TRUE,2599143,"Primulaceae","Samolus"
"Sanguisorba alpina",1,FALSE,2990708,"Rosaceae","Sanguisorba"
"Sanguisorba armena",5,FALSE,2990735,"Rosaceae","Sanguisorba"
"Sanguisorba canadensis",1,FALSE,2990741,"Rosaceae","Sanguisorba"
"Sanguisorba hybrida",1,TRUE,2990790,"Rosaceae","Sanguisorba"
"Sanguisorba megacarpa",1,FALSE,2990827,"Rosaceae","Sanguisorba"
"Sanguisorba minor",88,TRUE,2990832,"Rosaceae","Sanguisorba"
"Sanguisorba minor subsp. balearica",11,TRUE,2990837,"Rosaceae","Sanguisorba"
"Sanguisorba officinalis",66,TRUE,2902130,"Rosaceae","Sanguisorba"
"Sanguisorba rupicola",1,TRUE,2990961,"Rosaceae","Sanguisorba"
"Sanguisorba verrucosa",6,TRUE,2991013,"Rosaceae","Sanguisorba"
"Sanicula azorica",1,FALSE,2477574,"Apiaceae","Sanicula"
"Sanicula epipactis",1,TRUE,2477564,"Apiaceae","Sanicula"
"Sanicula europaea",11,TRUE,2480274,"Apiaceae","Sanicula"
"Santolina chamaecyparissus",52,TRUE,3112244,"Asteraceae","Santolina"
"Santolina corsica",3,TRUE,3112245,"Asteraceae","Santolina"
"Santolina decumbens",2,TRUE,3112247,"Asteraceae","Santolina"
"Santolina impressa",2,TRUE,3112386,"Asteraceae","Santolina"
"Santolina pectinata",2,TRUE,3112421,"Asteraceae","Santolina"
"Santolina rosmarinifolia",16,TRUE,3112427,"Asteraceae","Santolina"
"Santolina semidentata",1,TRUE,3112439,"Asteraceae","Santolina"
"Santolina villosa",2,TRUE,3112443,"Asteraceae","Santolina"
"Santolina virens",3,TRUE,3112446,"Asteraceae","Santolina"
"Sanvitalia procumbens",1,FALSE,2928979,"Asteraceae","Sanvitalia"
"Saponaria bellidifolia",1,TRUE,2484981,"Caryophyllaceae","Saponaria"
"Saponaria lutea",1,TRUE,2484882,"Caryophyllaceae","Saponaria"
"Saponaria ocymoides",13,TRUE,2484913,"Caryophyllaceae","Saponaria"
"Saponaria officinalis",26,TRUE,2484914,"Caryophyllaceae","Saponaria"
"Saponaria orientalis",1,FALSE,2484909,"Caryophyllaceae","Saponaria"
"Saponaria pumilio",1,FALSE,2485066,"Caryophyllaceae","Saponaria"
"Saponaria sicula subsp. intermedia",1,TRUE,2870362,"Caryophyllaceae","Saponaria"
"Sarcopoterium spinosum",17,TRUE,2991032,"Rosaceae","Sarcopoterium"
"Sarracenia purpurea",1,FALSE,2582892,"Sarraceniaceae","Sarracenia"
"Sasa palmata",1,FALSE,440627,"Poaceae","Sasa"
"Sasa veitchii",1,FALSE,440864,"Poaceae","Sasa"
"Sasaella ramosa",1,FALSE,441017,"Poaceae","Sasaella"
"Satureja coerulea",1,TRUE,185526,"Lamiaceae","Satureja"
"Satureja cuneifolia",4,TRUE,185558,"Lamiaceae","Satureja"
"Satureja hortensis",12,TRUE,185680,"Lamiaceae","Satureja"
"Satureja intermedia",1,FALSE,185704,"Lamiaceae","Satureja"
"Satureja macrantha",1,FALSE,185760,"Lamiaceae","Satureja"
"Satureja montana",22,TRUE,185794,"Lamiaceae","Satureja"
"Satureja montana subsp. variegata",1,TRUE,185811,"Lamiaceae","Satureja"
"Satureja subspicata",2,TRUE,185967,"Lamiaceae","Satureja"
"Satureja thymbra",5,TRUE,185996,"Lamiaceae","Satureja"
"Saussurea alpina",11,TRUE,3044888,"Asteraceae","Saussurea"
"Saussurea amara",1,TRUE,3044910,"Asteraceae","Saussurea"
"Saussurea japonica",1,FALSE,3045228,"Asteraceae","Saussurea"
"Saussurea parviflora",1,TRUE,3045207,"Asteraceae","Saussurea"
"Saxifraga adscendens",2,TRUE,2583409,"Saxifragaceae","Saxifraga"
"Saxifraga aizoides",20,TRUE,2583407,"Saxifragaceae","Saxifraga"
"Saxifraga androsacea",3,TRUE,2583420,"Saxifragaceae","Saxifraga"
"Saxifraga aphylla",3,TRUE,2583437,"Saxifragaceae","Saxifraga"
"Saxifraga aquatica",3,TRUE,2583348,"Saxifragaceae","Saxifraga"
"Saxifraga aspera",3,TRUE,2583870,"Saxifragaceae","Saxifraga"
"Saxifraga biflora",2,TRUE,2583900,"Saxifragaceae","Saxifraga"
"Saxifraga bourgaeana",1,TRUE,2585153,"Saxifragaceae","Saxifraga"
"Saxifraga bryoides",7,TRUE,2584772,"Saxifragaceae","Saxifraga"
"Saxifraga bulbifera",1,TRUE,2584806,"Saxifragaceae","Saxifraga"
"Saxifraga caesia",9,TRUE,2584783,"Saxifragaceae","Saxifraga"
"Saxifraga canaliculata",2,TRUE,2584871,"Saxifragaceae","Saxifraga"
"Saxifraga carpatica",2,TRUE,2585091,"Saxifragaceae","Saxifraga"
"Saxifraga cernua",4,TRUE,2585150,"Saxifragaceae","Saxifraga"
"Saxifraga cespitosa",7,TRUE,2585067,"Saxifragaceae","Saxifraga"
"Saxifraga cotyledon",3,TRUE,2584394,"Saxifragaceae","Saxifraga"
"Saxifraga crustata",1,TRUE,2584419,"Saxifragaceae","Saxifraga"
"Saxifraga cuneifolia",1,TRUE,2584429,"Saxifragaceae","Saxifraga"
"Saxifraga exarata",6,TRUE,2584064,"Saxifragaceae","Saxifraga"
"Saxifraga federici-augusti subsp. grisebachii",1,TRUE,2583980,"Saxifragaceae","Saxifraga"
"Saxifraga fragosoi",2,TRUE,2583788,"Saxifragaceae","Saxifraga"
"Saxifraga geranioides",4,TRUE,2583940,"Saxifragaceae","Saxifraga"
"Saxifraga granulata",15,TRUE,2585145,"Saxifragaceae","Saxifraga"
"Saxifraga hirculus",1,TRUE,2583517,"Saxifragaceae","Saxifraga"
"Saxifraga hirsuta",4,TRUE,2583542,"Saxifragaceae","Saxifraga"
"Saxifraga hostii",1,TRUE,2583969,"Saxifragaceae","Saxifraga"
"Saxifraga hypnoides",8,TRUE,2584035,"Saxifragaceae","Saxifraga"
"Saxifraga intricata",1,TRUE,2583483,"Saxifragaceae","Saxifraga"
"Saxifraga longifolia",2,TRUE,2583210,"Saxifragaceae","Saxifraga"
"Saxifraga marginata",1,TRUE,2583173,"Saxifragaceae","Saxifraga"
"Saxifraga moschata",10,TRUE,2583757,"Saxifragaceae","Saxifraga"
"Saxifraga muscoides",1,TRUE,2584400,"Saxifragaceae","Saxifraga"
"Saxifraga mutata",2,TRUE,2583787,"Saxifragaceae","Saxifraga"
"Saxifraga oppositifolia",33,TRUE,2583045,"Saxifragaceae","Saxifraga"
"Saxifraga paniculata",17,TRUE,2583049,"Saxifragaceae","Saxifraga"
"Saxifraga pedemontana",3,TRUE,2585328,"Saxifragaceae","Saxifraga"
"Saxifraga pedemontana subsp. cervicornis",2,TRUE,2871959,"Saxifragaceae","Saxifraga"
"Saxifraga pubescens",1,TRUE,2585219,"Saxifragaceae","Saxifraga"
"Saxifraga retusa",1,TRUE,2585110,"Saxifragaceae","Saxifraga"
"Saxifraga rivularis",4,TRUE,2585029,"Saxifragaceae","Saxifraga"
"Saxifraga rosacea",4,TRUE,2584998,"Saxifragaceae","Saxifraga"
"Saxifraga rosacea subsp. rosacea",3,TRUE,3261141,"Saxifragaceae","Saxifraga"
"Saxifraga rotundifolia",10,TRUE,2585115,"Saxifragaceae","Saxifraga"
"Saxifraga seguieri",2,TRUE,2584917,"Saxifragaceae","Saxifraga"
"Saxifraga sibirica",1,TRUE,2584607,"Saxifragaceae","Saxifraga"
"Saxifraga spathularis",2,TRUE,2584985,"Saxifragaceae","Saxifraga"
"Saxifraga tombeanensis",1,TRUE,2584693,"Saxifragaceae","Saxifraga"
"Saxifraga tridactylites",1,TRUE,2584682,"Saxifragaceae","Saxifraga"
"Saxifraga umbrosa",2,TRUE,2584546,"Saxifragaceae","Saxifraga"
"Saxifraga wahlenbergii",1,TRUE,2584582,"Saxifragaceae","Saxifraga"
"Scabiosa atropurpurea",19,TRUE,2593568,"Caprifoliaceae","Scabiosa"
"Scabiosa atropurpurea subsp. maritima",7,TRUE,2909176,"Caprifoliaceae","Scabiosa"
"Scabiosa balcanica",1,TRUE,2593551,"Caprifoliaceae","Scabiosa"
"Scabiosa canescens",15,TRUE,2593787,"Caprifoliaceae","Scabiosa"
"Scabiosa cinerea",1,TRUE,2593778,"Caprifoliaceae","Scabiosa"
"Scabiosa columbaria",49,TRUE,2593679,"Caprifoliaceae","Scabiosa"
"Scabiosa corsica",1,TRUE,2593674,"Caprifoliaceae","Scabiosa"
"Scabiosa crinita",1,FALSE,3036496,"Caprifoliaceae","Scabiosa"
"Scabiosa holosericea",1,TRUE,2593290,"Caprifoliaceae","Scabiosa"
"Scabiosa japonica",1,FALSE,2593323,"Caprifoliaceae","Scabiosa"
"Scabiosa lucida",10,TRUE,2593498,"Caprifoliaceae","Scabiosa"
"Scabiosa mollissima",1,TRUE,2593504,"Caprifoliaceae","Scabiosa"
"Scabiosa ochroleuca",30,TRUE,2593426,"Caprifoliaceae","Scabiosa"
"Scabiosa pyrenaica",2,TRUE,2594146,"Caprifoliaceae","Scabiosa"
"Scabiosa semipapposa",2,TRUE,2594171,"Caprifoliaceae","Scabiosa"
"Scabiosa silenifolia",1,TRUE,2594151,"Caprifoliaceae","Scabiosa"
"Scabiosa taygetea",1,TRUE,2594099,"Caprifoliaceae","Scabiosa"
"Scabiosa triandra",7,TRUE,2594095,"Caprifoliaceae","Scabiosa"
"Scabiosa turolensis",2,TRUE,2594274,"Caprifoliaceae","Scabiosa"
"Scaligeria napiformis",5,TRUE,2480452,"Apiaceae","Scaligeria"
"Scandix australis",1,TRUE,2480354,"Apiaceae","Scandix"
"Scandix pecten-veneris",5,TRUE,2479025,"Apiaceae","Scandix"
"Scandosorbus intermedia",26,TRUE,3237455,"Rosaceae","Scandosorbus"
"Schenkia spicata",1,TRUE,2589599,"Gentianaceae","Schenkia"
"Schinus molle",21,FALSE,2480199,"Anacardiaceae","Schinus"
"Schinus terebinthifolia",10,FALSE,2480191,"Anacardiaceae","Schinus"
"Schismus barbatus",1,TRUE,441222,"Poaceae","Schismus"
"Schizanthus grahamii",3,FALSE,2580782,"Solanaceae","Schizanthus"
"Schizanthus pinnatus",1,FALSE,2580799,"Solanaceae","Schizanthus"
"Schizogyne glaberrima",1,FALSE,3113471,"Asteraceae","Schizogyne"
"Schizogyne sericea",14,FALSE,3113482,"Asteraceae","Schizogyne"
"Schizopetalon walkeri",1,FALSE,2475731,"Brassicaceae","Schizopetalon"
"Schlagintweitia intybacea",4,TRUE,3074113,"Asteraceae","Schlagintweitia"
"Schoenoplectiella mucronata",1,TRUE,461716,"Cyperaceae","Schoenoplectiella"
"Schoenoplectiella supina",2,TRUE,262928,"Cyperaceae","Schoenoplectiella"
"Schoenoplectus lacustris",30,TRUE,262997,"Cyperaceae","Schoenoplectus"
"Schoenoplectus litoralis",2,TRUE,263021,"Cyperaceae","Schoenoplectus"
"Schoenoplectus tabernaemontani",11,TRUE,263102,"Cyperaceae","Schoenoplectus"
"Schoenus ferrugineus",3,TRUE,263309,"Cyperaceae","Schoenus"
"Schoenus nigricans",9,TRUE,263443,"Cyperaceae","Schoenus"
"Scilla bifolia",10,TRUE,288665,"Asparagaceae","Scilla"
"Scilla bithynica",2,TRUE,288655,"Asparagaceae","Scilla"
"Scilla forbesii",1,FALSE,288658,"Asparagaceae","Scilla"
"Scilla hyacinthoides",1,TRUE,288689,"Asparagaceae","Scilla"
"Scilla luciliae",2,FALSE,288641,"Asparagaceae","Scilla"
"Scilla monophyllos",2,TRUE,288816,"Asparagaceae","Scilla"
"Scilla nana",1,TRUE,288813,"Asparagaceae","Scilla"
"Scilla rosenii",1,FALSE,288750,"Asparagaceae","Scilla"
"Scilla sardensis",1,FALSE,288723,"Asparagaceae","Scilla"
"Scilla siberica",6,TRUE,287983,"Asparagaceae","Scilla"
"Scilla verna",5,TRUE,288379,"Asparagaceae","Scilla"
"Scilla verna subsp. ramburii",2,TRUE,350136,"Asparagaceae","Scilla"
"Scirpoides holoschoenus",14,TRUE,263641,"Cyperaceae","Scirpoides"
"Scirpus sylvaticus",31,TRUE,264975,"Cyperaceae","Scirpus"
"Scleranthus annuus",2,TRUE,2490367,"Caryophyllaceae","Scleranthus"
"Scleranthus perennis",8,TRUE,2490368,"Caryophyllaceae","Scleranthus"
"Sclerochloa dura",3,TRUE,441630,"Poaceae","Sclerochloa"
"Scolochloa festucacea",2,TRUE,441710,"Poaceae","Scolochloa"
"Scolymus grandiflorus",2,TRUE,3056238,"Asteraceae","Scolymus"
"Scolymus hispanicus",35,TRUE,3056239,"Asteraceae","Scolymus"
"Scolymus maculatus",2,TRUE,3056254,"Asteraceae","Scolymus"
"Scoparia dulcis",1,FALSE,2585469,"Plantaginaceae","Scoparia"
"Scopolia carniolica",7,TRUE,2579708,"Solanaceae","Scopolia"
"Scorpiurus muricatus",6,TRUE,2591784,"Fabaceae","Scorpiurus"
"Scorpiurus vermiculatus",1,TRUE,2590710,"Fabaceae","Scorpiurus"
"Scorzonera alpigena",2,FALSE,3073178,"Asteraceae","Scorzonera"
"Scorzonera angustifolia",4,TRUE,3072730,"Asteraceae","Scorzonera"
"Scorzonera aristata",2,TRUE,3072152,"Asteraceae","Scorzonera"
"Scorzonera calcitrapifolia",1,TRUE,3210088,"Asteraceae","Scorzonera"
"Scorzonera cana",8,TRUE,3073190,"Asteraceae","Scorzonera"
"Scorzonera humilis",21,TRUE,3075397,"Asteraceae","Scorzonera"
"Scorzonera laciniata",8,TRUE,3073222,"Asteraceae","Scorzonera"
"Scorzonera parviflora",4,TRUE,3075502,"Asteraceae","Scorzonera"
"Scorzonera purpurea",5,TRUE,3073254,"Asteraceae","Scorzonera"
"Scorzonera rosea",11,TRUE,3073260,"Asteraceae","Scorzonera"
"Scorzonera sublanata",1,TRUE,3073102,"Asteraceae","Scorzonera"
"Scorzoneroides autumnalis",51,TRUE,3074784,"Asteraceae","Scorzoneroides"
"Scorzoneroides helvetica",8,TRUE,3074846,"Asteraceae","Scorzoneroides"
"Scorzoneroides montana",3,TRUE,3074881,"Asteraceae","Scorzoneroides"
"Scorzoneroides muelleri",1,TRUE,3074894,"Asteraceae","Scorzoneroides"
"Scorzoneroides pseudotaraxaci",1,TRUE,3074918,"Asteraceae","Scorzoneroides"
"Scorzoneroides pyrenaica",5,TRUE,3074919,"Asteraceae","Scorzoneroides"
"Scorzoneroides rilaensis",1,TRUE,3074948,"Asteraceae","Scorzoneroides"
"Scrophularia aestivalis",1,TRUE,2585981,"Scrophulariaceae","Scrophularia"
"Scrophularia alpestris",3,TRUE,2586023,"Scrophulariaceae","Scrophularia"
"Scrophularia altaica",1,FALSE,2585983,"Scrophulariaceae","Scrophularia"
"Scrophularia arguta",1,TRUE,2586309,"Scrophulariaceae","Scrophularia"
"Scrophularia auriculata",27,TRUE,2586267,"Scrophulariaceae","Scrophularia"
"Scrophularia auriculata subsp. lyrata",1,TRUE,2931674,"Scrophulariaceae","Scrophularia"
"Scrophularia bosniaca",2,TRUE,2585651,"Scrophulariaceae","Scrophularia"
"Scrophularia calliantha",1,FALSE,2585630,"Scrophulariaceae","Scrophularia"
"Scrophularia canina",28,TRUE,2585617,"Scrophulariaceae","Scrophularia"
"Scrophularia canina subsp. bicolor",3,TRUE,2898534,"Scrophulariaceae","Scrophularia"
"Scrophularia canina subsp. crithmifolia",1,TRUE,2585613,"Scrophulariaceae","Scrophularia"
"Scrophularia canina subsp. hoppei",5,TRUE,2893048,"Scrophulariaceae","Scrophularia"
"Scrophularia canina subsp. ramosissima",4,TRUE,2931680,"Scrophulariaceae","Scrophularia"
"Scrophularia cretacea",1,TRUE,2586288,"Scrophulariaceae","Scrophularia"
"Scrophularia divaricata",1,TRUE,2586354,"Scrophulariaceae","Scrophularia"
"Scrophularia exilis",1,TRUE,2898533,"Scrophulariaceae","Scrophularia"
"Scrophularia frutescens",6,TRUE,2586053,"Scrophulariaceae","Scrophularia"
"Scrophularia glabrata",6,FALSE,2586416,"Scrophulariaceae","Scrophularia"
"Scrophularia grandiflora",1,TRUE,2586438,"Scrophulariaceae","Scrophularia"
"Scrophularia herminii",1,TRUE,2586417,"Scrophulariaceae","Scrophularia"
"Scrophularia heterophylla subsp. laciniata",3,TRUE,2898532,"Scrophulariaceae","Scrophularia"
"Scrophularia incisa",1,FALSE,2586391,"Scrophulariaceae","Scrophularia"
"Scrophularia laevigata",2,TRUE,2586587,"Scrophulariaceae","Scrophularia"
"Scrophularia lateriflora",1,FALSE,2586607,"Scrophulariaceae","Scrophularia"
"Scrophularia lucida",3,TRUE,2587278,"Scrophulariaceae","Scrophularia"
"Scrophularia nodosa",45,TRUE,2587382,"Scrophulariaceae","Scrophularia"
"Scrophularia oblongifolia",21,TRUE,2587252,"Scrophulariaceae","Scrophularia"
"Scrophularia olympica",1,TRUE,2587232,"Scrophulariaceae","Scrophularia"
"Scrophularia peregrina",4,TRUE,2585720,"Scrophulariaceae","Scrophularia"
"Scrophularia peyronii",1,FALSE,2585724,"Scrophulariaceae","Scrophularia"
"Scrophularia racemosa",1,FALSE,2585704,"Scrophulariaceae","Scrophularia"
"Scrophularia ruprechtii",1,FALSE,2587404,"Scrophulariaceae","Scrophularia"
"Scrophularia sambucifolia",2,TRUE,2587400,"Scrophulariaceae","Scrophularia"
"Scrophularia scopolii",7,TRUE,2587402,"Scrophulariaceae","Scrophularia"
"Scrophularia scorodonia",7,TRUE,2587397,"Scrophulariaceae","Scrophularia"
"Scrophularia smithii",2,FALSE,2587296,"Scrophulariaceae","Scrophularia"
"Scrophularia smithii subsp. langeana",2,FALSE,2587294,"Scrophulariaceae","Scrophularia"
"Scrophularia sublyrata",2,TRUE,2587303,"Scrophulariaceae","Scrophularia"
"Scrophularia trifoliata",1,TRUE,2587222,"Scrophulariaceae","Scrophularia"
"Scrophularia vernalis",4,TRUE,2586823,"Scrophulariaceae","Scrophularia"
"Scrophularia versicolor",1,FALSE,2586904,"Scrophulariaceae","Scrophularia"
"Scrophularia xanthoglossa var. decipiens",1,FALSE,2931720,"Scrophulariaceae","Scrophularia"
"Scutellaria albida",1,TRUE,188862,"Lamiaceae","Scutellaria"
"Scutellaria albida subsp. velenovskyi",1,TRUE,188872,"Lamiaceae","Scutellaria"
"Scutellaria alpina",2,TRUE,188875,"Lamiaceae","Scutellaria"
"Scutellaria altissima",9,TRUE,188884,"Lamiaceae","Scutellaria"
"Scutellaria columnae",6,TRUE,189013,"Lamiaceae","Scutellaria"
"Scutellaria cypria",1,FALSE,189042,"Lamiaceae","Scutellaria"
"Scutellaria galericulata",13,TRUE,189114,"Lamiaceae","Scutellaria"
"Scutellaria hastifolia",3,TRUE,189160,"Lamiaceae","Scutellaria"
"Scutellaria minor",3,TRUE,189371,"Lamiaceae","Scutellaria"
"Scutellaria multicaulis",2,FALSE,189385,"Lamiaceae","Scutellaria"
"Scutellaria rupestris",1,TRUE,189661,"Lamiaceae","Scutellaria"
"Scutellaria rupestris subsp. parnassica",1,TRUE,189668,"Lamiaceae","Scutellaria"
"Scutellaria supina",1,TRUE,189753,"Lamiaceae","Scutellaria"
"Scyphanthus stenocarpus",1,FALSE,2598720,"Loasaceae","Scyphanthus"
"Searsia laevigata",1,FALSE,2479818,"Anacardiaceae","Searsia"
"Searsia tripartita",7,TRUE,2608689,"Anacardiaceae","Searsia"
"Secale cereale",110,FALSE,441740,"Poaceae","Secale"
